INTV_QRT,INTV_MON,ACPTCHLD,REJ_PER,REJ_FAM,ACPT_PER,ACPT_FAM,NON_INTV,RECTYPE,SRVY_YR,LIVQRT_P,HHX,REGION,WTIA_HH,WTFA_HH,PSTRAT,PPSU
1,1,,,,,,2,10,2018,1,000439,3,2357.1,0,136,10
1,2,,,,,,1,10,2018,1,000441,1,2739.1,0,125,16
1,2,3,0,0,7,1,,10,2018,1,000442,3,2668.9,3882,120,46
1,3,,,,,,1,10,2018,1,000443,1,1099.3,0,105,151
1,3,,,,,,5,10,2018,1,000444,3,2388.3,0,121,22
1,2,2,0,0,4,1,,10,2018,98,000445,3,2574.3,4063,141,23
1,3,2,0,0,4,1,,10,2018,1,000446,3,2797.7,2923,142,46
1,1,,,,,,1,10,2018,98,000447,3,2574.3,0,135,26
1,2,,,,,,5,10,2018,1,000449,2,2418.2,0,109,38
1,2,0,0,0,1,1,,10,2018,1,000450,2,2311.3,3572,109,37
1,3,2,0,0,4,1,,10,2018,1,000451,4,2309.5,3396,111,46
1,3,0,0,0,1,1,,10,2018,5,000452,3,2588.9,4218,102,1
1,1,0,0,0,1,1,,10,2018,1,000454,4,2672.5,5588,143,11
1,3,,,,,,1,10,2018,1,000457,2,2374.6,0,127,2
1,2,0,0,0,1,1,,10,2018,1,000458,4,793.5,1035,143,1
1,2,,,,,,2,10,2018,1,000460,2,2302.9,0,133,33
1,3,,,,,,5,10,2018,1,000463,2,2377.7,0,117,1
1,2,,,,,,1,10,2018,1,000464,4,2242.7,0,151,50
1,2,,,,,,1,10,2018,1,000466,3,2201.5,0,149,30
1,3,,,,,,1,10,2018,1,000467,2,2309,0,146,21
1,1,0,0,0,1,1,,10,2018,1,000468,3,2621.6,4981,139,24
1,1,0,0,0,1,1,,10,2018,1,000469,3,1136.1,2169,139,1
1,3,,,,,,3,10,2018,1,000470,3,2588.9,0,102,1
1,1,1,0,0,3,1,,10,2018,1,000471,1,2134.7,3230,148,59
1,1,2,0,0,4,1,,10,2018,1,000472,3,2418.2,2858,115,21
1,3,0,0,0,1,1,,10,2018,1,000473,4,2770,3693,113,4
1,2,0,0,0,1,1,,10,2018,1,000474,4,2809.4,3636,138,59
1,2,1,0,0,3,1,,10,2018,1,000475,3,2510.9,3545,126,60
1,3,0,0,0,2,1,,10,2018,1,000476,4,2792.2,3324,151,5
1,2,2,0,0,3,1,,10,2018,1,000477,2,2476,3669,107,75
1,3,0,0,0,2,1,,10,2018,1,000478,1,2660,4655,148,102
1,3,1,0,0,4,1,,10,2018,1,000479,1,2735.8,4726,101,101
1,2,1,0,0,3,1,,10,2018,1,000480,4,2865.2,3708,143,12
1,3,,,,,,1,10,2018,1,000481,2,2333.1,0,137,37
1,2,,,,,,1,10,2018,1,000482,1,2406.6,0,105,60
1,1,0,0,0,2,1,,10,2018,1,000483,3,2357.1,2977,104,9
1,1,,,,,,1,10,2018,1,000484,3,2376.4,0,132,49
1,2,2,0,0,4,1,,10,2018,1,000486,2,2377.7,3041,117,1
1,3,,,,,,1,10,2018,5,000487,3,2423.5,0,103,2
1,1,,,,,,5,10,2018,1,000488,3,2797.7,0,145,47
1,2,,,,,,5,10,2018,1,000489,2,2393.1,0,137,21
1,1,0,0,0,2,1,,10,2018,1,000490,3,2583.7,5794,132,25
1,1,0,0,0,2,1,,10,2018,1,000491,1,2268.9,3933,140,3
1,2,2,0,0,3,1,,10,2018,1,000492,3,2375.6,3286,115,1
1,1,,,,,,1,10,2018,1,000493,3,2667.3,0,103,47
1,2,,,,,,2,10,2018,1,000495,1,2406.6,0,140,62
1,3,,,,,,1,10,2018,1,000496,3,2574.1,0,150,23
1,3,,,,,,2,10,2018,1,000497,3,2584.9,0,141,25
1,3,0,0,0,3,1,,10,2018,1,000499,3,2681.3,3064,106,35
1,2,,,,,,1,10,2018,1,000500,2,1068.1,0,147,75
1,3,0,0,0,1,1,,10,2018,1,000501,2,2689.2,3857,137,28
1,1,2,0,0,3,1,,10,2018,5,000502,3,2791.5,3350,149,56
1,3,2,0,0,6,1,,10,2018,1,000503,4,2655.7,4374,129,7
1,1,0,0,0,2,1,,10,2018,1,000504,4,2875.3,5391,151,44
1,3,,,,,,1,10,2018,1,000505,3,2514.1,0,150,2
1,2,0,0,0,2,1,,10,2018,1,000506,3,2740.9,3807,106,36
1,1,2,0,0,4,1,,10,2018,1,000507,2,2454.7,3682,107,79
1,3,0,0,0,2,1,,10,2018,1,000508,2,2449,3093,147,26
1,1,0,0,0,1,1,,10,2018,1,000509,3,2532.1,5486,102,42
1,3,0,0,0,2,1,,10,2018,1,000510,4,2792.2,3856,129,6
1,1,,,,,,5,10,2018,1,000511,3,2426.5,0,149,1
1,3,,,,,,1,10,2018,1,000514,3,2401.7,0,121,7
1,2,2,0,0,4,1,,10,2018,1,000515,4,2778.4,3410,129,4
1,1,,,,,,5,10,2018,1,000516,1,2406.6,0,140,64
1,2,0,0,0,2,1,,10,2018,1,000517,1,2660,4655,148,102
1,1,,,,,,1,10,2018,1,000518,3,2498,0,102,39
1,1,0,0,0,2,1,,10,2018,1,000519,1,2180.1,3071,124,66
1,1,0,0,0,2,1,,10,2018,1,000520,2,2454.7,3682,107,79
1,1,1,0,0,3,1,,10,2018,1,000521,1,2413,3217,116,1
1,3,0,0,0,3,1,,10,2018,1,000522,3,2514.1,4557,141,4
1,2,0,0,0,2,1,,10,2018,1,000523,4,2770,4100,151,7
1,2,,,,,,1,10,2018,1,000525,3,2418.2,0,115,21
1,2,2,0,0,4,1,,10,2018,1,000526,4,2809.4,3636,138,59
1,3,0,0,0,3,1,,10,2018,1,000529,1,2314.1,5213,124,3
1,2,,,,,,1,10,2018,1,000531,1,2391.4,0,101,62
1,1,0,0,0,1,1,,10,2018,1,000532,3,2362.2,3712,126,42
1,1,0,0,0,1,1,,10,2018,1,000534,4,2809.4,3549,138,57
1,1,0,0,0,2,1,,10,2018,1,000535,1,2413,4625,125,2
1,2,0,0,0,3,1,,10,2018,1,000536,1,2413,3792,116,2
1,3,0,0,0,2,1,,10,2018,1,000537,4,2667.8,3248,100,139
1,1,3,0,0,5,1,,10,2018,1,000538,2,2417.4,4175,117,37
1,2,0,0,0,2,1,,10,2018,1,000539,4,2641.6,4403,111,10
1,3,,,,,,3,10,2018,1,000541,3,2201.5,0,149,29
1,2,,,,,,1,10,2018,1,000542,3,2572.1,0,141,24
1,3,0,0,0,1,1,,10,2018,1,000543,3,2388.3,4033,120,21
1,2,0,0,0,3,1,,10,2018,1,000544,1,2180.1,4282,101,60
1,2,0,0,0,5,1,,10,2018,1,000545,4,2792.2,3071,113,3
1,1,,,,,,1,10,2018,1,000546,4,2242.7,0,119,52
1,1,0,0,0,3,1,,10,2018,1,000547,4,793.5,1035,143,1
1,3,0,0,0,2,1,,10,2018,1,000548,3,2433.8,4646,106,3
1,1,3,0,0,5,1,,10,2018,5,000549,2,2704.5,4161,147,2
1,3,2,0,0,4,1,,10,2018,1,000550,4,2549,3354,100,91
1,3,,,,,,1,10,2018,1,000551,3,2781.4,0,144,8
1,3,0,0,0,2,1,,10,2018,1,000552,2,2689.2,5554,137,27
1,3,0,0,0,2,1,,10,2018,1,000553,4,2823.6,4877,108,22
1,1,0,0,0,2,1,,10,2018,1,000554,2,2417.4,4175,117,37
1,1,,,,,,1,10,2018,1,000555,3,2388.3,0,145,23
1,1,0,0,0,1,1,,10,2018,1,000556,1,2180.1,3071,124,66
1,1,0,0,0,2,1,,10,2018,1,000557,4,2242.7,3240,119,52
1,2,,,,,,1,10,2018,1,000558,4,1127.6,0,108,51
1,1,0,0,0,2,1,,10,2018,1,000559,4,2309.5,3396,111,46
1,2,0,0,0,2,1,,10,2018,1,000560,4,2549,3354,100,91
1,2,0,0,0,3,1,,10,2018,1,000561,3,2388.3,4033,120,21
1,3,0,0,0,1,1,,10,2018,1,000562,3,2357.1,3328,136,10
1,2,0,0,0,2,1,,10,2018,1,000563,1,1643.3,2513,128,10
1,1,,,,,,1,10,2018,1,000564,4,2158.9,0,100,82
1,3,0,0,0,3,1,,10,2018,1,000565,2,2668.3,4609,146,13
1,1,,,,,,1,10,2018,98,000566,3,2357.1,0,136,8
1,3,,,,,,1,10,2018,1,000567,3,2574.3,0,150,26
1,2,1,0,0,3,1,,10,2018,1,000568,3,2668.9,3882,120,46
1,3,,,,,,1,10,2018,1,000569,1,2406.6,0,105,57
1,2,3,0,0,8,1,,10,2018,1,000570,3,2584.9,3554,135,24
1,2,0,0,0,3,1,,10,2018,1,000571,2,853.5,982,109,93
1,1,1,0,0,4,1,,10,2018,1,000573,2,2320,3977,137,20
1,2,4,0,0,5,1,,10,2018,1,000575,2,2377.7,3952,137,2
1,3,2,0,0,5,1,,10,2018,5,000576,3,2668.9,3882,120,46
1,1,3,0,0,5,1,,10,2018,1,000577,3,2357.1,3189,142,8
1,2,0,0,0,2,1,,10,2018,1,000578,4,2543.3,3391,143,35
1,3,1,0,0,3,1,,10,2018,1,000579,3,1136.1,2169,139,1
1,2,,,,,,1,10,2018,1,000580,1,2431,0,101,3
1,1,0,0,0,2,1,,10,2018,1,000582,3,2514.1,4557,141,4
1,1,0,0,0,2,1,,10,2018,1,000583,3,2439.2,7318,126,1
1,2,,,,,,2,10,2018,1,000584,3,2514.1,0,141,4
1,3,0,0,0,2,1,,10,2018,1,000585,3,2198.6,2777,106,53
1,1,3,0,0,5,1,,10,2018,6,000586,4,2759.6,3967,151,1
1,3,,,,,,1,10,2018,1,000587,2,966,0,147,60
1,2,0,0,0,1,1,,10,2018,1,000591,2,2308.9,4408,134,21
1,1,2,0,0,4,1,,10,2018,1,000592,3,2670.1,3613,126,33
1,3,0,0,0,1,1,,10,2018,1,000593,3,2388.3,3466,104,23
1,3,0,0,0,1,1,,10,2018,1,000594,3,2639.1,4731,102,2
1,2,,,,,,1,10,2018,1,000595,3,2621.6,0,139,24
1,3,0,0,0,1,1,,10,2018,1,000596,3,2486.6,3481,122,2
1,3,,,,,,1,10,2018,1,000597,1,2334.2,0,110,65
1,1,,,,,,3,10,2018,1,000598,4,2850,0,111,12
1,3,0,0,0,2,1,,10,2018,1,000599,3,2357.1,2977,104,9
1,2,,,,,,1,10,2018,1,000601,3,2631.3,0,126,35
1,1,4,0,0,5,1,,10,2018,1,000602,2,2454.7,3437,107,76
1,1,2,0,0,4,1,,10,2018,1,000605,3,2357.1,3182,145,8
1,2,,,,,,2,10,2018,1,000606,3,2633.2,0,135,3
1,1,,,,,,1,10,2018,1,000608,1,2415.6,0,110,1
1,3,,,,,,1,10,2018,1,000609,3,2557.8,0,103,34
1,3,0,0,0,1,1,,10,2018,1,000610,2,2326.9,3054,133,48
1,3,2,0,0,4,1,,10,2018,1,000611,1,2180.1,3412,124,62
1,1,0,0,0,3,1,,10,2018,1,000612,3,2257.5,4193,122,1
1,3,2,0,0,3,1,,10,2018,1,000614,3,2532.1,5486,102,42
1,2,,,,,,1,10,2018,1,000615,2,2740.1,0,127,20
1,2,0,0,0,3,1,,10,2018,1,000616,2,2308.9,4408,134,21
1,2,,,,,,1,10,2018,5,000617,3,2183.8,0,126,52
1,2,0,0,0,2,1,,10,2018,1,000618,3,2432.7,3128,136,9
1,2,1,0,0,4,1,,10,2018,1,000620,4,2655.7,4374,129,7
1,1,0,0,0,1,1,,10,2018,1,000621,3,2388.3,3466,104,23
1,1,2,0,0,4,1,,10,2018,1,000622,1,2684.7,3610,148,103
1,3,,,,,,5,10,2018,1,000623,2,2386.4,0,133,47
1,3,0,0,0,1,1,,10,2018,1,000624,4,1289.3,1335,123,1
1,1,0,0,0,3,1,,10,2018,1,000625,3,2298.7,4406,132,54
1,3,1,0,0,4,1,,10,2018,1,000626,3,2183.8,6005,126,52
1,1,,,,,,1,10,2018,1,000627,3,2551.9,0,102,44
1,1,,,,,,1,10,2018,1,000628,1,2314.1,0,101,1
1,1,3,0,0,5,1,,10,2018,1,000629,4,2892.5,4567,108,23
1,2,1,0,0,4,1,,10,2018,1,000630,4,2568.3,4623,138,127
1,1,0,0,0,1,1,,10,2018,1,000632,3,2388.3,4380,132,20
1,3,,,,,,1,10,2018,1,000634,4,2242.7,0,151,50
1,1,0,0,0,4,1,,10,2018,1,000635,3,2401.7,4585,121,7
1,3,,,,,,1,10,2018,1,000636,3,2372.9,0,122,44
1,1,,,,,,1,10,2018,1,000637,4,2552.6,0,138,3
1,1,0,0,0,2,1,,10,2018,1,000638,4,2158.9,3958,100,82
1,2,0,0,0,2,1,,10,2018,1,000640,3,2244.2,3815,144,10
1,2,1,0,0,3,1,,10,2018,1,000642,4,2875.3,5391,151,44
1,2,0,0,0,1,1,,10,2018,1,000643,3,2388.3,3963,136,21
1,1,,,,,,1,10,2018,1,000645,2,2377.7,0,117,2
1,2,0,0,0,2,1,,10,2018,1,000646,3,2376.1,4158,136,50
1,2,,,,,,1,10,2018,1,000647,3,2621.6,0,139,24
1,1,,,,,,1,10,2018,1,000649,1,2684.7,0,148,103
1,3,0,0,0,2,1,,10,2018,1,000650,4,2792.2,3457,113,9
1,1,0,0,0,2,1,,10,2018,1,000651,1,2180.1,4550,101,64
1,2,2,0,0,3,1,,10,2018,1,000652,3,2403.1,4085,126,13
1,1,,,,,,1,10,2018,1,000653,2,2470.7,0,107,2
1,1,0,0,0,2,1,,10,2018,1,000654,2,2320,3977,137,20
1,1,0,0,0,1,1,,10,2018,1,000655,1,2180.1,4550,101,64
1,2,2,0,0,3,1,,10,2018,1,000656,2,2376.8,3002,147,49
1,1,0,0,0,1,1,,10,2018,1,000657,4,2792.2,3490,119,3
1,3,0,1,1,1,1,,10,2018,1,000658,3,2614.3,3486,135,3
1,3,0,0,0,1,1,,10,2018,1,000659,1,2675,3741,101,100
1,3,,,,,,1,10,2018,1,000660,2,2514.3,0,147,38
1,3,,,,,,1,10,2018,1,000661,2,2777.1,0,127,21
1,2,0,0,0,2,1,,10,2018,1,000662,4,2755.7,4822,111,36
1,3,0,0,0,2,1,,10,2018,1,000663,2,2473.7,4048,118,1
1,1,0,0,0,3,1,,10,2018,1,000664,1,2180.1,3071,124,66
1,3,3,0,0,5,1,,10,2018,1,000665,3,2276.2,4047,120,53
1,1,0,0,0,1,1,,10,2018,1,000670,2,853.5,982,109,93
1,2,,,,,,1,10,2018,1,000672,1,2421.5,0,124,65
1,3,0,0,0,1,1,,10,2018,1,000673,1,2180.1,3412,124,62
1,3,1,0,0,2,1,,10,2018,1,000675,3,2797.7,2923,142,46
1,1,1,0,0,3,1,,10,2018,1,000676,4,2552.6,3160,100,1
1,2,,,,,,1,10,2018,1,000677,3,2728.8,0,102,40
1,1,0,0,0,2,1,,10,2018,1,000678,2,2312.7,5046,117,36
1,3,,,,,,1,10,2018,1,000679,4,2242.7,0,151,51
1,1,,,,,,5,10,2018,1,000681,1,2229.2,0,105,1
1,3,0,0,0,1,1,,10,2018,1,000682,4,2552.6,3829,100,3
1,2,0,0,0,2,1,,10,2018,1,000685,2,2259.9,3955,118,10
1,1,,,,,,1,10,2018,1,000686,3,2372.9,0,122,11
1,2,,,,,,1,10,2018,1,000687,1,1087.1,0,140,153
1,3,0,0,0,2,1,,10,2018,1,000688,2,2216.4,3150,134,22
1,2,0,0,0,1,1,,10,2018,1,000689,4,1160.6,1393,114,43
1,1,0,0,0,1,1,,10,2018,1,000690,4,2708.5,3555,114,10
1,2,0,0,0,2,1,,10,2018,1,000691,3,2401.7,4003,142,9
1,1,,,,,,1,10,2018,1,000693,1,866,0,128,27
1,3,0,0,0,1,1,,10,2018,5,000695,2,2372.6,2900,109,55
1,2,2,0,0,3,1,,10,2018,1,000696,2,2843.9,3656,147,1
1,2,2,0,0,5,1,,10,2018,1,000698,2,2424.5,3171,109,57
1,1,0,0,0,2,1,,10,2018,5,000699,4,1160.6,1741,114,42
1,2,0,0,0,3,1,,10,2018,1,000700,3,2530.6,3275,126,2
1,3,0,0,0,2,1,,10,2018,1,000701,3,2619.8,4030,141,21
1,1,0,0,0,2,1,,10,2018,1,000702,3,2417.5,3338,103,19
1,3,0,0,0,1,1,,10,2018,1,000703,3,2357.1,3094,139,7
1,3,0,0,0,1,1,,10,2018,1,000704,2,2689.2,4305,117,24
1,3,0,0,0,1,1,,10,2018,1,000705,2,2417.4,4175,117,37
1,2,,,,,,1,10,2018,1,000706,3,2629.1,0,102,38
1,3,2,0,0,7,1,,10,2018,1,000708,4,1183.8,2019,143,24
1,2,1,0,0,4,1,,10,2018,1,000709,2,2197.2,2406,134,32
1,1,,,,,,1,10,2018,1,000710,3,2423.5,0,103,2
1,2,0,0,0,1,1,,10,2018,1,000711,3,2273.9,2924,142,54
1,1,,,,,,1,10,2018,1,000713,3,2533,0,102,14
1,3,0,0,0,1,1,,10,2018,1,000714,1,1643.3,2997,128,11
1,1,0,0,0,3,1,,10,2018,1,000715,3,2486.6,3481,122,2
1,3,0,0,0,2,1,,10,2018,1,000716,4,1289.3,1335,123,1
1,2,,,,,,1,10,2018,1,000718,1,2314.1,0,110,2
1,2,0,0,0,2,1,,10,2018,1,000719,3,1136.1,2169,139,1
1,1,0,0,0,1,1,,10,2018,1,000721,3,2797.7,3222,104,47
1,2,0,0,0,1,1,,10,2018,1,000722,3,2313.9,3636,122,13
1,1,1,0,0,2,1,,10,2018,1,000723,3,2398.1,2665,149,55
1,1,0,0,0,2,1,,10,2018,1,000724,1,2739.1,4696,125,16
1,2,,,,,,1,10,2018,1,000726,4,2655.7,0,129,7
1,2,,,,,,2,10,2018,1,000728,3,2583.7,0,104,27
1,2,0,0,0,1,1,,10,2018,1,000729,2,2777.1,5554,127,21
1,2,0,0,0,2,1,,10,2018,5,000730,3,2202.9,3462,106,42
1,1,,,,,,1,10,2018,1,000731,3,2621.6,0,139,24
1,3,0,0,0,3,1,,10,2018,1,000732,3,2631.3,5101,126,35
1,1,0,0,0,1,1,,10,2018,1,000733,3,2420.1,3227,126,12
1,2,0,0,0,2,1,,10,2018,1,000734,2,2476,3669,107,75
1,3,0,0,0,2,1,,10,2018,1,000735,1,2685.5,4338,116,18
1,2,0,0,0,2,1,,10,2018,1,000736,3,2388.3,5006,145,23
1,3,,,,,,1,10,2018,1,000737,1,2406.6,0,140,64
1,1,0,0,0,4,1,,10,2018,1,000738,2,2689.2,4305,117,24
1,1,1,0,0,3,1,,10,2018,1,000739,4,2875.3,4313,119,45
1,2,0,0,0,1,1,,10,2018,1,000740,3,2797.7,2923,142,46
1,2,2,0,0,3,1,,10,2018,1,000741,2,2259.9,3955,118,10
1,2,0,0,0,2,1,,10,2018,1,000742,3,2398.1,2665,149,55
1,2,0,0,0,2,1,,10,2018,1,000743,1,2675,3658,110,103
1,1,0,0,0,2,1,,10,2018,1,000744,3,2681.3,3064,106,35
1,3,,,,,,1,10,2018,98,000746,3,2446.1,0,106,15
1,2,0,0,0,4,1,,10,2018,1,000747,3,2583.7,5552,104,27
1,1,0,0,0,2,1,,10,2018,1,000748,4,601.6,833,114,100
1,3,0,0,0,2,1,,10,2018,1,000750,3,2628.9,3640,102,43
1,1,,,,,,1,10,2018,1,000751,3,2639.1,0,102,2
1,2,,,,,,5,10,2018,1,000752,2,2320.3,0,127,11
1,2,0,0,0,3,1,,10,2018,1,000753,4,2655.7,4249,119,8
1,3,,,,,,1,10,2018,1,000754,4,2819.1,0,119,7
1,2,0,0,0,2,1,,10,2018,1,000755,3,2728.8,5210,102,40
1,2,0,0,0,2,1,,10,2018,1,000756,2,2393.1,3401,131,20
1,1,0,0,0,1,1,,10,2018,1,000757,1,2391.4,2895,110,66
1,2,,,,,,1,10,2018,1,000758,2,2374.6,0,127,2
1,1,0,0,0,4,1,,10,2018,1,000759,2,2347.5,5035,131,34
1,3,0,0,0,1,1,,10,2018,1,000760,1,2685.5,5102,125,19
1,1,1,0,0,3,1,,10,2018,1,000761,4,2850,5878,111,12
1,2,0,0,0,2,1,,10,2018,1,000762,4,2792.2,3490,119,3
1,1,0,0,0,2,1,,10,2018,1,000763,3,2169.6,3797,144,48
1,3,0,0,0,1,1,,10,2018,1,000764,3,2417.5,3338,103,19
1,2,0,0,0,1,1,,10,2018,1,000765,4,2079.1,3465,114,23
1,3,1,0,0,3,1,,10,2018,1,000766,1,2695.3,5391,125,17
1,3,0,0,0,2,1,,10,2018,1,000767,2,2308.9,4408,134,21
1,3,,,,,,1,10,2018,1,000768,1,2314.1,0,124,2
1,3,3,0,0,5,1,,10,2018,1,000769,1,2406.6,4216,105,57
1,1,0,0,0,1,1,,10,2018,1,000770,3,2362.2,3712,126,42
1,1,2,0,0,5,1,,10,2018,1,000771,3,2572.1,2786,141,24
1,2,,,,,,2,10,2018,1,000772,4,2827.7,0,100,57
1,1,,,,,,2,10,2018,1,000773,1,2180.1,0,148,60
1,2,0,0,0,1,1,,10,2018,1,000774,4,2189.2,4378,111,47
1,2,2,0,0,4,1,,10,2018,1,000775,1,2277.9,5467,105,2
1,3,4,0,0,6,1,,10,2018,1,000776,2,2377.7,4811,117,2
1,1,,,,,,1,10,2018,1,000777,4,2655.7,0,119,8
1,2,0,0,0,3,1,,10,2018,1,000780,2,2393.1,3401,131,20
1,2,2,0,0,4,1,,10,2018,1,000781,1,2277.9,5467,105,2
1,2,0,0,0,1,1,,10,2018,1,000782,3,2273.9,2924,142,54
1,1,0,0,0,2,1,,10,2018,1,000783,2,2738.3,3834,137,26
1,2,3,0,0,5,1,,10,2018,1,000784,2,2417.4,3569,131,35
1,2,3,0,0,5,1,,10,2018,1,000785,3,2432.7,4491,120,9
1,2,0,0,0,1,1,,10,2018,1,000786,4,2533.6,3294,108,80
1,2,,,,,,5,10,2018,1,000787,2,2461.8,0,127,1
1,1,0,0,0,3,1,,10,2018,1,000788,4,2792.2,3527,129,8
1,1,2,0,0,4,1,,10,2018,1,000789,3,2506,3007,144,27
1,3,0,0,0,2,1,,10,2018,1,000790,1,1099.3,1512,105,151
1,2,,,,,,1,10,2018,5,000792,4,2552.6,0,138,2
1,3,0,0,0,1,1,,10,2018,1,000793,2,2689.2,3204,117,25
1,3,,,,,,1,10,2018,1,000794,4,2770,0,113,4
1,2,,,,,,1,10,2018,1,000796,4,2778.4,0,119,4
1,1,,,,,,1,10,2018,1,000797,3,2376.1,0,145,50
1,3,0,0,0,2,1,,10,2018,1,000798,3,2670.1,3613,126,33
1,2,,,,,,1,10,2018,1,000799,3,2619.8,0,135,20
1,2,0,0,0,2,1,,10,2018,1,000800,4,2770,3429,151,6
1,1,0,0,0,2,1,,10,2018,1,000802,2,2417.4,4175,117,37
1,2,,,,,,1,10,2018,1,000803,2,2347.5,0,133,33
1,3,,,,,,1,10,2018,98,000804,2,2305.5,0,133,32
1,2,0,0,0,2,1,,10,2018,5,000805,3,2255.9,3102,144,39
1,1,0,0,0,4,1,,10,2018,1,000806,2,2393.1,3401,131,20
1,1,,,,,,2,10,2018,1,000808,1,2180.1,0,101,63
1,1,0,0,0,2,1,,10,2018,1,000809,2,2472,4326,107,1
1,1,,,,,,2,10,2018,1,000810,4,2770,0,119,2
1,1,0,0,0,1,1,,10,2018,1,000811,3,2417.5,3338,103,19
1,3,0,0,0,2,1,,10,2018,1,000812,4,1160.6,1741,114,42
1,1,0,0,0,1,1,,10,2018,1,000813,2,991.8,1377,147,74
1,2,,,,,,5,10,2018,1,000814,3,2439.2,0,126,1
1,1,,,,,,1,10,2018,1,000815,2,2377.7,0,117,2
1,3,,,,,,1,10,2018,1,000816,4,793.5,0,111,1
1,3,0,0,0,1,1,,10,2018,1,000817,4,793.5,1035,143,1
1,2,,,,,,1,10,2018,1,000818,4,2079.1,0,114,23
1,1,0,0,0,2,1,,10,2018,1,000819,4,2798.4,4547,123,12
1,1,1,0,0,5,1,,10,2018,1,000820,2,2393.1,3401,131,20
1,2,,,,,,1,10,2018,1,000821,4,2892.5,0,108,23
1,2,2,0,0,4,1,,10,2018,1,000822,1,2431,4862,101,3
1,1,1,0,0,3,1,,10,2018,1,000823,3,2572.1,2786,141,24
1,3,,,,,,1,10,2018,98,000825,3,2348.2,0,103,4
1,1,,,,,,1,10,2018,5,000826,3,2629.1,0,102,38
1,1,0,0,0,2,1,,10,2018,1,000827,2,2377.7,3513,137,1
1,1,2,0,0,4,1,,10,2018,1,000828,4,2875.3,4313,119,45
1,2,0,0,0,1,1,,10,2018,1,000829,4,2792.2,3723,119,6
1,2,0,0,0,1,1,,10,2018,1,000830,1,2675,3741,101,100
1,3,,,,,,1,10,2018,1,000831,4,2189.2,0,111,47
1,2,,,,,,5,10,2018,1,000832,2,2377.7,0,131,2
1,1,2,0,0,4,1,,10,2018,1,000833,2,2402,4521,107,33
1,1,0,0,0,2,1,,10,2018,1,000834,3,2388.3,4380,132,20
1,3,2,0,0,4,1,,10,2018,1,000835,3,2255.9,3102,144,39
1,1,0,0,0,2,1,,10,2018,1,000837,2,2750.4,3398,147,3
1,2,,,,,,1,10,2018,1,000838,3,2545.4,0,103,33
1,3,2,0,0,4,1,,10,2018,1,000841,2,2359,2595,127,12
1,3,0,0,0,2,1,,10,2018,1,000842,3,2398.1,4636,149,57
1,2,0,0,0,1,1,,10,2018,1,000843,2,2689.2,4166,131,24
1,2,0,0,0,1,1,,10,2018,1,000845,3,2621.6,3386,121,26
1,1,0,0,0,2,1,,10,2018,1,000846,2,988.4,1483,109,92
1,1,,,,,,1,10,2018,1,000847,3,2420.1,0,126,12
1,2,0,0,0,2,2,,10,2018,1,000849,2,2377.7,3484,133,1
1,3,0,0,0,2,1,,10,2018,1,000850,4,2672.5,5588,143,11
1,3,4,0,0,8,1,,10,2018,1,000851,3,2584.9,3977,141,25
1,1,,,,,,5,10,2018,1,000852,3,2388.3,0,132,20
1,2,,,,,,1,10,2018,1,000853,3,2505.2,0,103,3
1,2,,,,,,1,10,2018,1,000854,4,2484.1,0,108,2
1,2,0,0,0,2,1,,10,2018,5,000855,4,2790.8,3525,111,11
1,3,0,0,0,2,1,,10,2018,1,000857,4,2549,3354,100,91
1,1,,,,,,5,10,2018,1,000858,3,2401.7,0,142,9
1,1,0,0,0,1,1,,10,2018,1,000861,4,2641.6,4403,111,10
1,3,0,0,0,1,1,,10,2018,2,000862,3,2313.9,3636,122,13
1,2,0,0,0,1,1,,10,2018,1,000864,1,2314.1,4484,124,5
1,3,,,,,,2,10,2018,1,000865,3,2606.9,0,126,35
1,1,0,0,0,1,1,,10,2018,1,000866,1,888.8,1500,128,27
1,1,,,,,,1,10,2018,1,000867,1,2684.7,0,148,103
1,1,,,,,,1,10,2018,1,000868,3,2357.1,0,120,8
1,1,,,,,,1,10,2018,1,000869,1,2180.1,0,101,64
1,3,0,0,0,2,1,,10,2018,1,000870,3,2376.4,3395,121,51
1,3,0,0,0,1,1,,10,2018,1,000871,3,2585,4524,102,16
1,3,,,,,,1,10,2018,1,000872,1,2406.6,0,105,60
1,3,0,0,0,2,1,,10,2018,1,000873,2,2459.9,3280,107,35
1,2,,,,,,1,10,2018,1,000874,4,2778.4,0,113,8
1,3,0,0,0,1,1,,10,2018,1,000876,3,2362.2,3712,126,42
1,2,0,0,0,2,1,,10,2018,1,000877,4,2776.2,4442,129,8
1,3,1,0,0,3,1,,10,2018,5,000879,3,2398.1,3426,149,54
1,1,2,0,0,4,1,,10,2018,1,000880,1,2133,3377,105,48
1,3,1,0,0,2,1,,10,2018,1,000881,3,2273.9,3032,132,53
1,1,0,0,0,2,1,,10,2018,1,000882,3,2628.9,3640,102,43
1,1,0,0,0,2,1,,10,2018,1,000883,4,2591.5,2902,108,61
1,2,,,,,,1,10,2018,1,000884,3,2398.1,0,149,58
1,2,0,0,0,2,1,,10,2018,1,000885,1,2314.1,4484,124,5
1,3,0,0,0,2,1,,10,2018,1,000886,2,2216.4,3150,134,22
1,1,,,,,,5,10,2018,1,000887,4,2655.7,0,129,1
